age,assist_percentage,block_percentage,box_plus_minus,defensive_box_plus_minus,defensive_rebound_percentage,defensive_win_shares,free_throw_attempt_rate,games_played,minutes_played,name,offensive_box_plus_minus,offensive_rebound_percentage,offensive_win_shares,player_efficiency_rating,positions,slug,steal_percentage,team,three_point_attempt_rate,total_rebound_percentage,true_shooting_percentage,turnover_percentage,usage_percentage,value_over_replacement_player,win_shares,win_shares_per_48_minutes
28,17.3,0.5,-1.5,0.1,16.5,1.2,0.169,68,1123,Lance Stephenson,-1.6,3.0,-0.1,11.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],stephla01,1.7,Team.LOS_ANGELES_LAKERS,0.456,9.9,0.529,15.6,20.3,0.1,1.1,0.049
23,6.3,2.1,-5.3,0.5,7.8,0.3,0.375,23,210,Edmond Sumner,-5.8,4.9,-0.2,7.6,[<Position.POINT_GUARD: 'POINT GUARD'>],sumneed01,2.8,Team.INDIANA_PACERS,0.422,6.3,0.443,11.8,17.6,-0.2,0.1,0.02
21,6.2,0.0,-8.2,-0.3,28.0,0.2,0.159,18,145,Caleb Swanigan,-7.9,9.8,-0.4,3.1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],swanica01,1.3,Team.PORTLAND_TRAIL_BLAZERS,0.114,19.1,0.372,25.4,18.4,-0.2,-0.3,-0.086
21,15.6,2.6,-2.7,1.1,25.6,0.1,0.222,3,33,Caleb Swanigan,-3.8,12.2,0.0,11.7,[<Position.POWER_FORWARD: 'POWER FORWARD'>],swanica01,2.8,Team.SACRAMENTO_KINGS,0.222,18.7,0.405,16.8,14.9,0.0,0.0,0.053
20,10.0,2.1,-0.2,0.2,17.7,3.4,0.22,79,2455,Jayson Tatum,-0.4,3.0,1.6,15.1,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],tatumja01,1.6,Team.BOSTON_CELTICS,0.3,10.4,0.547,9.7,22.1,1.1,5.0,0.097
30,37.6,1.2,-0.4,-1.2,7.7,0.5,0.368,42,1264,Jeff Teague,0.8,1.3,1.7,15.4,[<Position.POINT_GUARD: 'POINT GUARD'>],teaguje01,1.6,Team.MINNESOTA_TIMBERWOLVES,0.252,4.5,0.528,16.7,19.3,0.5,2.2,0.085
32,6.7,1.5,-2.7,0.4,10.0,1.5,0.196,49,1530,Garrett Temple,-3.1,1.3,0.1,8.6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],templga01,1.6,Team.MEMPHIS_GRIZZLIES,0.543,5.6,0.551,11.4,13.9,-0.3,1.6,0.05
32,9.4,0.8,-3.1,1.0,10.9,0.5,0.292,26,510,Garrett Temple,-4.1,2.1,0.2,8.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],templga01,2.4,Team.LOS_ANGELES_CLIPPERS,0.509,6.7,0.514,11.8,11.2,-0.1,0.6,0.061
31,28.8,0.5,-5.4,-1.7,8.9,0.1,0.175,15,150,Miloš Teodosić,-3.8,2.2,-0.1,6.5,[<Position.POINT_GUARD: 'POINT GUARD'>],teodomi01,0.9,Team.LOS_ANGELES_CLIPPERS,0.675,5.7,0.557,32.8,18.0,-0.1,-0.1,-0.019
23,14.4,1.5,-10.9,-2.3,4.9,0.0,0.154,14,111,Jared Terrell,-8.5,1.0,-0.4,0.7,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],terreja01,1.3,Team.MINNESOTA_TIMBERWOLVES,0.436,2.9,0.372,19.4,19.6,-0.2,-0.3,-0.14
22,8.0,0.0,2.3,3.4,22.5,0.0,0.333,2,20,Emanuel Terry,-1.1,10.9,0.0,19.9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],terryem01,7.2,Team.PHOENIX_SUNS,0.0,16.6,0.654,22.5,19.1,0.0,0.1,0.127
22,40.5,0.0,2.1,-3.8,0.0,0.0,2.0,1,3,Emanuel Terry,5.9,35.4,0.0,18.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],terryem01,0.0,Team.MIAMI_HEAT,0.0,17.7,0.266,0.0,26.8,0.0,0.0,0.045
26,10.5,4.1,0.0,0.9,16.2,1.3,0.286,66,908,Daniel Theis,-0.8,10.2,2.3,17.0,[<Position.CENTER: 'CENTER'>],theisda01,1.1,Team.BOSTON_CELTICS,0.252,13.2,0.624,9.9,15.8,0.5,3.5,0.188
29,18.6,0.5,-6.5,-2.5,4.8,0.1,0.273,12,181,Isaiah Thomas,-4.0,3.0,-0.4,7.0,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],thomais02,1.4,Team.DENVER_NUGGETS,0.434,3.9,0.437,14.0,30.4,-0.2,-0.3,-0.077
22,6.0,2.2,-5.0,-0.1,9.3,0.2,0.159,26,195,Khyri Thomas,-4.9,2.2,-0.2,6.2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],thomakh01,1.8,Team.DETROIT_PISTONS,0.507,5.6,0.413,5.1,17.2,-0.2,0.0,0.005
30,5.0,0.8,-5.7,-0.9,13.1,0.3,0.183,46,783,Lance Thomas,-4.8,2.7,-0.3,6.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],thomala01,1.0,Team.NEW_YORK_KNICKS,0.401,7.8,0.482,10.1,12.9,-0.7,0.1,0.004
28,10.5,1.5,-0.3,-1.4,10.1,2.3,0.113,78,2652,Klay Thompson,1.1,1.6,2.9,16.6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],thompkl01,1.5,Team.GOLDEN_STATE_WARRIORS,0.427,6.0,0.571,7.2,25.6,1.2,5.3,0.095
27,11.2,1.2,-0.5,-1.9,25.7,0.5,0.279,43,1198,Tristan Thompson,1.4,15.4,2.1,18.4,[<Position.CENTER: 'CENTER'>],thomptr01,1.2,Team.CLEVELAND_CAVALIERS,0.0,20.3,0.551,12.1,17.7,0.4,2.6,0.105
24,7.2,1.8,-4.7,1.0,12.8,0.3,0.694,64,313,Sindarius Thornwell,-5.8,1.7,-0.3,5.2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],thornsi01,2.1,Team.LOS_ANGELES_CLIPPERS,0.306,7.5,0.485,23.8,11.3,-0.2,0.0,0.004
33,5.5,1.7,-2.4,-0.7,16.2,0.5,0.232,65,1079,Anthony Tolliver,-1.7,1.5,0.6,8.6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],tollian01,0.8,Team.MINNESOTA_TIMBERWOLVES,0.83,8.8,0.571,11.2,12.5,-0.1,1.2,0.052
23,17.2,4.2,6.0,0.6,29.3,3.2,0.342,77,2545,Karl-Anthony Towns,5.4,10.9,7.2,26.3,[<Position.CENTER: 'CENTER'>],townska01,1.3,Team.MINNESOTA_TIMBERWOLVES,0.27,20.0,0.622,13.7,28.9,5.1,10.4,0.197
20,6.2,1.4,-10.8,-4.2,9.4,0.1,0.14,15,111,Gary Trent Jr.,-6.6,1.0,-0.3,3.6,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],trentga02,0.4,Team.PORTLAND_TRAIL_BLAZERS,0.42,5.3,0.377,7.0,21.7,-0.2,-0.2,-0.092
23,12.9,0.8,-3.1,-1.5,12.2,0.5,0.431,64,1459,Allonzo Trier,-1.6,2.2,0.4,12.2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],trieral01,0.9,Team.NEW_YORK_KNICKS,0.255,7.1,0.564,15.8,21.5,-0.4,0.9,0.03
33,4.6,1.2,-0.6,1.0,14.4,3.0,0.113,82,2802,P.J. Tucker,-1.6,4.7,2.0,9.2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],tuckepj01,2.3,Team.HOUSTON_ROCKETS,0.74,9.5,0.547,10.3,9.5,1.0,5.0,0.086
30,23.6,0.9,-1.3,0.5,18.9,1.5,0.239,73,1605,Evan Turner,-1.8,2.5,0.5,11.6,[<Position.POINT_GUARD: 'POINT GUARD'>],turneev01,1.0,Team.PORTLAND_TRAIL_BLAZERS,0.117,10.9,0.504,18.9,15.9,0.3,2.0,0.06
22,8.0,8.4,2.5,2.4,22.0,4.4,0.258,74,2119,Myles Turner,0.0,5.4,1.9,18.0,[<Position.CENTER: 'CENTER'>],turnemy01,1.4,Team.INDIANA_PACERS,0.251,13.9,0.567,10.3,20.0,2.4,6.3,0.144
31,12.8,7.7,4.7,3.9,20.9,0.7,0.417,51,320,Ekpe Udoh,0.8,9.3,0.9,20.9,[<Position.CENTER: 'CENTER'>],udohek01,1.5,Team.UTAH_JAZZ,0.0,15.2,0.698,13.2,13.1,0.5,1.6,0.238
23,0.0,0.0,-10.4,-2.7,0.0,0.0,0.0,1,1,Tyler Ulis,-7.7,0.0,0.0,0.0,[<Position.POINT_GUARD: 'POINT GUARD'>],ulisty01,0.0,Team.CHICAGO_BULLS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015
26,8.5,3.4,3.2,0.8,30.2,1.1,0.363,30,564,Jonas Valančiūnas,2.3,10.6,1.6,24.4,[<Position.CENTER: 'CENTER'>],valanjo01,1.1,Team.TORONTO_RAPTORS,0.116,20.6,0.639,11.5,25.9,0.7,2.6,0.224
26,15.7,5.4,2.1,0.0,32.7,0.9,0.326,19,527,Jonas Valančiūnas,2.1,10.9,0.7,24.4,[<Position.CENTER: 'CENTER'>],valanjo01,0.6,Team.MEMPHIS_GRIZZLIES,0.065,21.6,0.594,13.8,31.4,0.5,1.5,0.14
19,5.9,1.3,-4.2,1.0,25.2,0.1,0.526,17,69,Jarred Vanderbilt,-5.2,10.9,-0.1,12.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],vandeja01,4.3,Team.DENVER_NUGGETS,0.053,18.0,0.513,25.5,19.4,0.0,0.1,0.037
24,23.9,0.9,0.5,0.1,8.7,1.9,0.192,64,1760,Fred VanVleet,0.4,1.3,2.4,13.7,[<Position.POINT_GUARD: 'POINT GUARD'>],vanvlfr01,1.6,Team.TORONTO_RAPTORS,0.493,5.1,0.539,11.2,17.9,1.1,4.3,0.117
23,11.1,2.5,-0.7,0.5,25.8,1.7,0.355,68,1722,Noah Vonleh,-1.2,6.7,1.5,13.9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],vonleno01,1.3,Team.NEW_YORK_KNICKS,0.311,16.0,0.561,14.7,14.8,0.6,3.2,0.09
28,21.9,3.0,6.6,1.7,31.9,4.7,0.168,80,2510,Nikola Vučević,5.0,9.4,5.4,25.5,[<Position.CENTER: 'CENTER'>],vucevni01,1.6,Team.ORLANDO_MAGIC,0.171,20.5,0.573,9.9,28.0,5.5,10.1,0.193
37,26.5,1.8,0.6,-0.2,12.2,2.3,0.243,72,1885,Dwyane Wade,0.8,3.9,0.1,15.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],wadedw01,1.5,Team.MIAMI_HEAT,0.272,8.0,0.51,13.5,27.9,1.2,2.4,0.061
21,7.4,2.4,-4.3,-0.4,15.4,0.5,0.31,43,446,Moritz Wagner,-3.9,4.0,-0.3,10.1,[<Position.CENTER: 'CENTER'>],wagnemo01,1.1,Team.LOS_ANGELES_LAKERS,0.45,9.8,0.533,16.7,21.7,-0.3,0.2,0.02
27,16.4,0.7,-1.1,-0.6,10.2,1.1,0.092,44,1138,Dion Waiters,-0.5,0.7,0.1,11.4,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],waitedi01,1.2,Team.MIAMI_HEAT,0.605,5.4,0.53,11.4,21.1,0.3,1.2,0.052
28,29.4,1.0,4.2,-1.0,11.9,1.9,0.267,82,2863,Kemba Walker,5.2,1.9,5.5,21.7,[<Position.POINT_GUARD: 'POINT GUARD'>],walkeke02,1.7,Team.CHARLOTTE_HORNETS,0.434,6.8,0.558,10.1,31.5,4.4,7.4,0.123
20,10.3,2.2,-2.4,1.0,15.6,0.2,0.217,17,118,Lonnie Walker,-3.4,0.0,-0.1,10.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],walkelo01,2.9,Team.SAN_ANTONIO_SPURS,0.283,7.9,0.446,7.4,20.3,0.0,0.0,0.019
28,39.2,2.2,0.9,-1.4,10.1,0.7,0.317,32,1104,John Wall,2.2,1.5,0.5,18.0,[<Position.POINT_GUARD: 'POINT GUARD'>],walljo01,2.1,Team.WASHINGTON_WIZARDS,0.306,5.7,0.527,16.1,28.8,0.8,1.2,0.051
24,9.5,0.9,-6.4,-0.8,13.2,0.5,0.263,62,628,Tyrone Wallace,-5.6,3.5,-0.8,7.0,[<Position.POINT_GUARD: 'POINT GUARD'>],wallaty01,1.6,Team.LOS_ANGELES_CLIPPERS,0.088,8.5,0.45,12.9,18.7,-0.7,-0.3,-0.023
24,11.1,1.1,-2.0,-1.0,12.3,0.7,0.195,55,1552,Taurean Prince,-1.0,1.5,0.8,11.9,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],princta02,1.6,Team.ATLANTA_HAWKS,0.53,6.7,0.575,13.4,19.5,0.0,1.5,0.047
29,22.5,0.5,-0.7,0.7,11.8,0.4,0.267,36,343,Brad Wanamaker,-1.3,0.9,0.6,14.3,[<Position.POINT_GUARD: 'POINT GUARD'>],wanambr01,1.7,Team.BOSTON_CELTICS,0.371,6.4,0.597,13.9,17.1,0.1,1.0,0.134
25,7.7,1.8,-0.2,-1.1,11.8,0.5,0.203,43,1360,T.J. Warren,0.9,2.5,1.6,16.3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],warretj01,1.8,Team.PHOENIX_SUNS,0.295,7.1,0.58,7.2,22.7,0.6,2.1,0.074
27,7.7,0.7,-4.6,0.5,14.8,0.3,0.083,18,254,Julian Washburn,-5.1,3.5,-0.2,6.5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],washbju01,2.5,Team.MEMPHIS_GRIZZLIES,0.5,9.1,0.402,12.3,10.0,-0.2,0.1,0.023
24,6.6,0.5,-9.1,-2.1,17.7,0.2,0.196,15,174,Yuta Watanabe,-7.0,2.5,-0.4,3.3,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],watanyu01,1.1,Team.MEMPHIS_GRIZZLIES,0.314,10.0,0.352,9.8,15.8,-0.3,-0.2,-0.065
22,20.5,0.0,1.2,-1.1,12.1,0.0,0.154,11,36,Thomas Welsh,2.2,0.0,0.1,16.1,[<Position.CENTER: 'CENTER'>],welshth01,0.0,Team.DENVER_NUGGETS,0.538,6.0,0.648,6.7,17.7,0.0,0.1,0.162
30,46.5,1.1,5.2,2.4,28.3,5.0,0.306,73,2630,Russell Westbrook,2.8,4.1,1.8,21.1,[<Position.POINT_GUARD: 'POINT GUARD'>],westbru01,2.5,Team.OKLAHOMA_CITY_THUNDER,0.279,15.8,0.501,16.3,30.9,4.7,6.8,0.124
24,21.0,2.3,0.9,1.3,13.3,1.9,0.227,67,1728,Derrick White,-0.4,2.2,1.7,14.8,[<Position.POINT_GUARD: 'POINT GUARD'>],whitede01,1.9,Team.SAN_ANTONIO_SPURS,0.262,7.8,0.555,14.0,17.7,1.3,3.6,0.101
26,0.0,0.0,-16.8,-7.8,18.4,0.0,0.0,3,6,Okaro White,-9.0,17.8,0.0,-4.5,[<Position.POWER_FORWARD: 'POWER FORWARD'>],whiteok01,0.0,Team.WASHINGTON_WIZARDS,1.0,18.1,0.0,0.0,14.1,0.0,0.0,-0.251
29,5.6,7.3,2.3,1.2,35.6,4.0,0.357,72,1674,Hassan Whiteside,1.1,16.3,2.3,23.5,[<Position.CENTER: 'CENTER'>],whiteha01,1.3,Team.MIAMI_HEAT,0.024,25.9,0.564,11.0,22.6,1.8,6.3,0.18
23,10.9,1.6,-3.0,-1.8,11.4,1.3,0.245,73,2543,Andrew Wiggins,-1.2,3.5,-0.6,12.4,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],wiggian01,1.3,Team.MINNESOTA_TIMBERWOLVES,0.288,7.4,0.493,9.3,24.4,-0.6,0.6,0.012
26,22.3,0.0,11.8,4.2,60.3,0.1,0.308,5,26,Alan Williams,7.6,16.2,0.1,32.9,[<Position.POWER_FORWARD: 'POWER FORWARD'>],willial03,1.8,Team.BROOKLYN_NETS,0.077,38.4,0.61,6.3,25.5,0.1,0.2,0.312
28,12.9,0.0,-3.7,0.2,5.9,0.1,0.029,15,128,C.J. Williams,-3.8,0.8,0.1,8.8,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],willicj01,2.2,Team.MINNESOTA_TIMBERWOLVES,0.457,3.3,0.55,12.4,13.3,-0.1,0.1,0.042
23,4.9,1.5,-3.2,-1.1,13.9,0.3,0.436,24,372,Johnathan Williams,-2.0,13.6,0.7,15.1,[<Position.CENTER: 'CENTER'>],willijo04,1.0,Team.LOS_ANGELES_LAKERS,0.018,13.7,0.599,10.9,16.4,-0.1,1.0,0.135
24,9.5,1.4,-1.9,0.4,15.5,0.9,0.068,46,1079,Kenrich Williams,-2.3,5.4,0.3,9.7,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],willike04,1.9,Team.NEW_ORLEANS_PELICANS,0.559,10.5,0.485,11.1,12.3,0.0,1.2,0.053
32,33.0,0.4,2.2,-2.1,9.4,1.2,0.426,75,1993,Lou Williams,4.3,2.2,3.9,21.2,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],willilo02,1.3,Team.LOS_ANGELES_CLIPPERS,0.256,5.9,0.554,11.8,32.4,2.1,5.1,0.123
32,6.1,2.5,-0.3,0.2,17.1,1.9,0.132,75,2133,Marvin Williams,-0.4,3.8,1.9,12.6,[<Position.POWER_FORWARD: 'POWER FORWARD'>],willima02,1.6,Team.CHARLOTTE_HORNETS,0.586,10.3,0.548,6.4,14.9,0.9,3.8,0.086
21,3.3,12.5,1.8,3.4,20.4,0.6,0.294,32,283,Robert Williams,-1.7,10.2,0.5,18.8,[<Position.CENTER: 'CENTER'>],williro04,1.5,Team.BOSTON_CELTICS,0.0,15.3,0.703,14.8,10.3,0.3,1.2,0.201
24,4.7,2.2,-2.4,0.0,15.9,0.3,0.153,21,312,Troy Williams,-2.4,3.9,0.1,10.5,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],willitr02,1.5,Team.SACRAMENTO_KINGS,0.449,9.7,0.531,7.9,15.0,0.0,0.4,0.064
22,7.6,1.9,-2.2,0.2,19.2,1.4,0.187,48,882,D.J. Wilson,-2.4,5.5,0.3,10.3,[<Position.POWER_FORWARD: 'POWER FORWARD'>],wilsodj01,0.9,Team.MILWAUKEE_BUCKS,0.506,12.8,0.515,10.5,14.4,0.0,1.7,0.093
22,21.9,0.9,-0.6,0.7,15.9,2.6,0.183,66,1959,Justise Winslow,-1.3,3.4,0.2,12.8,[<Position.SMALL_FORWARD: 'SMALL FORWARD'>],winslju01,1.8,Team.MIAMI_HEAT,0.342,9.6,0.513,14.9,20.8,0.7,2.8,0.067
23,4.6,0.0,-1.3,-1.5,24.7,0.1,0.6,13,62,Christian Wood,0.3,7.0,0.1,17.1,[<Position.POWER_FORWARD: 'POWER FORWARD'>],woodch01,0.0,Team.MILWAUKEE_BUCKS,0.2,16.4,0.585,8.7,23.4,0.0,0.2,0.146
23,4.9,4.3,0.9,-0.8,27.0,0.3,0.446,8,189,Christian Wood,1.7,7.2,0.3,23.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],woodch01,1.7,Team.NEW_ORLEANS_PELICANS,0.228,17.3,0.613,11.3,26.9,0.1,0.6,0.152
26,16.8,1.4,1.7,1.6,10.1,1.3,0.208,49,897,Delon Wright,0.1,4.8,1.0,14.5,[<Position.POINT_GUARD: 'POINT GUARD'>],wrighde01,2.5,Team.TORONTO_RAPTORS,0.307,7.5,0.527,10.4,17.1,0.8,2.3,0.123
26,26.9,1.8,1.2,1.2,15.9,1.1,0.336,26,802,Delon Wright,0.0,4.0,0.9,16.6,[<Position.POINT_GUARD: 'POINT GUARD'>],wrighde01,2.6,Team.MEMPHIS_GRIZZLIES,0.294,9.9,0.519,11.6,19.2,0.6,2.0,0.119
23,8.2,2.5,-2.7,-0.2,12.8,0.3,0.286,41,251,Guerschon Yabusele,-2.5,9.8,0.2,12.4,[<Position.POWER_FORWARD: 'POWER FORWARD'>],yabusgu01,1.5,Team.BOSTON_CELTICS,0.364,11.3,0.542,14.8,17.5,0.0,0.5,0.09
33,6.8,2.4,-6.9,-2.5,2.9,0.0,0.0,4,37,Nick Young,-4.3,0.0,0.0,2.3,[<Position.SHOOTING_GUARD: 'SHOOTING GUARD'>],youngni01,0.0,Team.DENVER_NUGGETS,0.889,1.5,0.5,18.2,12.7,0.0,0.0,-0.021
30,12.0,1.3,1.5,1.1,14.4,3.9,0.161,81,2489,Thaddeus Young,0.4,8.7,3.0,16.2,[<Position.POWER_FORWARD: 'POWER FORWARD'>],youngth01,2.4,Team.INDIANA_PACERS,0.174,11.7,0.569,12.0,18.0,2.2,6.9,0.133
20,40.5,0.5,-0.6,-2.8,10.2,0.7,0.33,81,2503,Trae Young,2.3,2.6,2.5,17.0,[<Position.POINT_GUARD: 'POINT GUARD'>],youngtr01,1.3,Team.ATLANTA_HAWKS,0.384,6.3,0.539,17.6,28.4,0.9,3.3,0.062
26,12.1,2.9,0.1,0.7,19.7,1.2,0.409,49,1243,Cody Zeller,-0.6,9.4,2.6,17.2,[<Position.CENTER: 'CENTER'>],zelleco01,1.5,Team.CHARLOTTE_HORNETS,0.064,14.5,0.611,13.2,16.3,0.7,3.9,0.15
29,10.6,0.0,-10.2,-1.6,39.1,0.0,0.0,2,11,Tyler Zeller,-8.7,18.7,0.0,1.5,[<Position.CENTER: 'CENTER'>],zellety01,0.0,Team.ATLANTA_HAWKS,0.5,28.7,0.0,0.0,7.4,0.0,0.0,-0.013
29,6.2,3.5,-4.3,-1.9,12.5,0.1,0.643,4,82,Tyler Zeller,-2.3,12.1,0.2,19.4,[<Position.CENTER: 'CENTER'>],zellety01,0.6,Team.MEMPHIS_GRIZZLIES,0.0,12.3,0.64,10.0,21.8,0.0,0.3,0.191
22,7.7,1.8,-3.2,-2.1,22.8,0.3,0.399,59,1082,Ante Žižić,-1.1,10.6,1.7,16.2,[<Position.CENTER: 'CENTER'>],zizican01,0.6,Team.CLEVELAND_CAVALIERS,0.0,16.4,0.59,13.6,18.2,-0.3,2.0,0.087
21,7.3,4.3,-0.2,0.1,21.2,0.6,0.342,33,516,Ivica Zubac,-0.3,11.0,1.1,19.5,[<Position.CENTER: 'CENTER'>],zubaciv01,0.4,Team.LOS_ANGELES_LAKERS,0.0,16.2,0.633,12.9,20.5,0.2,1.8,0.165
21,10.9,3.6,-0.7,-0.5,27.2,0.7,0.323,26,524,Ivica Zubac,-0.2,12.7,0.7,18.3,[<Position.CENTER: 'CENTER'>],zubaciv01,0.9,Team.LOS_ANGELES_CLIPPERS,0.0,20.2,0.574,14.8,20.1,0.2,1.4,0.132
